,ZipCode,Price,Beds,Baths,Sqft,Lot_sqft,Liv_index
2962,98136,1325000,4.0,2.75,2180,3870.0,64
2963,98136,1425000,4.0,2.5,2000,7268.0,64
2964,98136,1550000,4.0,2.75,3080,5200.0,64
2965,98136,1640000,4.0,2.5,2940,6101.0,64
2966,98136,985000,5.0,2.75,2820,6250.0,64
2967,98136,4200000,5.0,3.5,5800,31598.0,64
2968,98136,1400000,4.0,3.25,2600,4000.0,64
2969,98010,2000000,4.0,3.5,4260,21888.0,71
2970,98136,2175000,5.0,3.0,3590,15660.0,64
2971,98136,2395000,5.0,4.25,5162,6350.0,64
2972,98136,2350000,5.0,4.75,5300,9551.0,64
2973,98144,470000,1.0,1.0,790,904.0,64
2974,98144,1100000,2.0,1.0,910,4858.0,64
2975,98144,549000,2.0,2.0,1193,468.0,64
2976,98144,550000,2.0,1.5,1060,1308.0,64
2977,98144,557500,2.0,1.75,1260,670.0,64
2978,98144,594950,2.0,1.75,1190,866.0,64
2979,98144,599000,2.0,2.0,1193,468.0,64
2980,98010,729950,5.0,3.5,2989,6732.0,71
2981,98144,609000,2.0,2.0,1281,629.0,64
2982,98144,610000,2.0,1.5,1400,1000.0,64
2983,98144,624950,2.0,1.75,1190,853.0,64
2984,98144,699000,3.0,1.5,1790,644.0,64
2985,98144,970000,3.0,1.75,1910,4080.0,64
2986,98144,850000,3.0,1.5,1120,5100.0,64
2987,98144,700000,2.0,2.5,1790,644.0,64
2988,98144,699999,3.0,2.5,1790,644.0,64
2989,98144,715000,3.0,2.5,1790,644.0,64
2990,98144,739999,3.0,2.5,1790,644.0,64
2991,98010,844950,5.0,3.75,3862,7357.0,71
2992,98144,609000,3.0,2.5,1470,2001.0,64
2993,98144,677000,3.0,2.25,1547,1648.0,64
2994,98144,1800000,3.0,2.5,3780,7403.0,64
2995,98144,2470000,5.0,3.5,4520,6231.0,64
2996,98144,715000,3.0,3.0,1790,644.0,64
2997,98144,2150000,3.0,3.25,3200,5852.0,64
2998,98144,1885000,4.0,3.5,2685,3326.0,64
2999,98144,1945000,4.0,3.25,3724,5272.0,64
3000,98144,10950000,4.0,4.75,6230,87580.0,64
3001,98144,749000,1.0,1.0,990,3430.0,64
3002,98010,869950,5.0,3.75,3862,8220.0,71
3003,98144,699000,2.0,1.0,980,3860.0,64
3004,98144,799000,2.0,1.0,1120,6000.0,64
3005,98144,749999,3.0,1.0,1540,4000.0,64
3006,98144,415000,2.0,2.0,864,533.0,64
3007,98144,415000,2.0,2.0,864,533.0,64
3008,98144,627999,2.0,1.75,1157,546.0,64
3009,98144,639999,2.0,1.75,1191,756.0,64
3010,98144,599000,2.0,1.75,1170,1044.0,64
3011,98144,606450,2.0,1.75,1086,875.0,64
3012,98144,634950,2.0,1.75,1131,798.0,64
3013,98010,1021036,4.0,4.75,4008,6962.0,71
3014,98144,735000,2.0,1.75,1210,1182.0,64
3015,98144,879000,3.0,2.0,1611,1371.0,64
3016,98144,789000,3.0,2.0,1260,1412.0,64
3017,98144,650000,2.0,2.25,1530,689.0,64
3018,98144,669000,2.0,2.5,1380,1271.0,64
3019,98144,700000,2.0,2.5,1300,1101.0,64
3020,98144,705000,2.0,2.5,1070,1101.0,64
3021,98144,570000,3.0,2.25,1160,917.0,64
3022,98144,670000,3.0,2.25,1311,845.0,64
3023,98144,693500,3.0,2.25,1311,1104.0,64
3024,98010,1495000,4.0,4.25,5260,226512.0,71
3025,98144,884000,3.0,2.5,1760,1548.0,64
3026,98144,937000,3.0,2.25,1950,1635.0,64
3027,98144,1100000,4.0,2.75,1920,6803.0,64
3028,98144,1200950,4.0,2.75,2880,4800.0,64
3029,98144,899950,5.0,3.0,1920,4000.0,64
3030,98144,1138000,6.0,4.0,2674,4300.0,64
3031,98144,2495000,1.0,1.0,2760,4400.0,64
3032,98144,595000,2.0,1.0,860,2263.0,64
3033,98144,578950,2.0,1.5,950,676.0,64
3034,98144,594950,2.0,1.75,1017,640.0,64
3035,98010,2950000,4.0,4.0,7430,13447.0,71
3036,98144,612950,2.0,1.75,1154,569.0,64
3037,98144,819950,2.0,1.5,1278,900.0,64
3038,98144,470000,2.0,1.5,685,1200.0,64
3039,98144,679000,2.0,1.75,1400,831.0,64
3040,98144,749000,2.0,1.75,1520,827.0,64
3041,98144,937000,3.0,1.75,1620,3760.0,64
3042,98144,799500,4.0,2.0,1940,3000.0,64
3043,98144,639950,2.0,2.25,1038,898.0,64
3044,98144,660000,2.0,2.25,1088,1027.0,64
3045,98144,1151000,2.0,2.75,1958,1768.0,64
3046,98010,1038450,5.0,4.25,3811,6630.0,71
3047,98144,725000,3.0,2.75,1361,750.0,64
3048,98144,769950,3.0,2.25,1390,1171.0,64
3049,98144,660000,3.0,2.25,1350,979.0,64
3050,98144,750000,3.0,2.75,1361,750.0,64
3051,98144,895000,3.0,2.25,1780,1506.0,64
3052,98144,1020000,3.0,2.25,1789,1625.0,64
3053,98144,1515000,3.0,2.5,2540,7200.0,64
3054,98144,2325000,5.0,2.25,6080,10800.0,64
3055,98144,785000,3.0,3.25,1361,976.0,64
3056,98146,450000,2.0,0.0,1801,10322.0,64
3057,98011,350000,2.0,2.0,1400,5128.0,79
3058,98146,482500,2.0,1.0,980,6250.0,64
3059,98146,400000,3.0,1.0,1270,8382.0,64
3060,98146,480000,4.0,1.0,1080,8640.0,66
3061,98146,505000,4.0,1.0,1480,8755.0,64
3062,98146,499999,3.0,2.0,1650,6925.0,64
3063,98146,680000,3.0,2.0,2160,6900.0,66
3064,98146,725000,3.0,2.0,2060,10950.0,66
3065,98146,2300000,3.0,1.5,2500,84070.0,66
3066,98146,599999,3.0,1.75,2280,7654.0,64
3067,98146,611000,3.0,1.5,1200,8855.0,64
3068,98011,439000,3.0,2.0,1500,7494.0,79
3069,98146,650000,3.0,1.75,1600,12550.0,66
3070,98146,720000,3.0,1.5,1810,7573.0,66
3071,98146,722000,3.0,1.75,1250,9884.0,64
3072,98146,739000,3.0,1.75,1800,7620.0,66
3073,98146,885000,3.0,1.75,2240,7500.0,64
3074,98146,895000,3.0,2.0,2650,11774.0,66
3075,98146,549000,4.0,1.5,1590,7620.0,64
3076,98146,589000,4.0,1.5,2130,7900.0,66
3077,98146,650000,4.0,2.0,2010,8100.0,66
3078,98146,510000,4.0,1.75,1520,7820.0,66
3079,98011,700000,3.0,1.75,1840,7500.0,79
3080,98146,511000,4.0,1.75,1760,8296.0,66
3081,98146,515000,4.0,1.75,1640,3120.0,66
3082,98146,570000,4.0,2.0,1950,6120.0,64
3083,98146,600000,4.0,1.75,2160,10880.0,66
3084,98146,935000,4.0,1.75,2460,12737.0,66
3085,98146,1175000,4.0,2.0,2720,8400.0,66
3086,98146,600000,5.0,1.5,2040,8505.0,66
3087,98146,699950,4.0,2.5,1830,11554.0,64
3088,98146,650000,6.0,2.5,1800,8500.0,64
3089,98146,390000,3.0,2.5,1262,31237.0,66
3090,98011,875000,3.0,1.75,1394,10675.0,79
3091,98146,908500,3.0,2.25,1575,8812.0,66
3092,98146,1158000,3.0,2.5,3340,15000.0,66
3093,98146,1200000,4.0,2.5,3100,9000.0,66
3094,98146,530000,4.0,2.75,1725,8095.0,66
3095,98146,650000,4.0,2.25,2300,9527.0,66
3096,98146,670000,4.0,2.5,2055,4442.0,64
3097,98146,865000,4.0,2.5,2160,7211.0,64
3098,98146,699000,5.0,2.5,2180,10100.0,66
3099,98146,835000,5.0,2.5,2510,7245.0,64
3100,98146,1335000,5.0,3.0,3528,14133.0,66
3101,98011,905000,3.0,1.75,1303,7565.0,79
3102,98146,824750,4.0,3.5,2780,3060.0,64
3103,98146,699500,4.0,3.5,2530,3000.0,66
3104,98146,849950,5.0,3.5,2780,3060.0,64
3105,98146,550000,2.0,1.0,790,8100.0,64
3106,98146,645500,2.0,1.0,870,6136.0,64
3107,98146,850000,3.0,0.75,1640,9180.0,64
3108,98146,409000,3.0,1.0,1220,7571.0,64
3109,98146,550000,3.0,1.0,1040,8308.0,64
3110,98146,775000,3.0,1.75,1690,6302.0,64
3111,98146,650000,3.0,1.75,1140,7668.0,64
3112,98011,1250000,4.0,1.75,2760,52041.0,79
3113,98146,700000,3.0,2.0,2400,13505.0,64
3114,98146,722000,3.0,1.75,1250,9884.0,64
3115,98146,750000,3.0,2.0,1430,9300.0,64
3116,98146,880000,3.0,1.75,2000,12160.0,64
3117,98146,951000,3.0,1.75,2060,8040.0,64
3118,98146,965000,3.0,1.75,1800,7682.0,64
3119,98146,699000,4.0,1.5,1700,4680.0,64
3120,98146,734000,4.0,1.75,1920,12425.0,64
3121,98146,1250000,4.0,2.0,2927,9137.0,66
3122,98146,1275000,4.0,1.75,1950,16560.0,64
3123,98011,1250000,5.0,1.75,2540,46850.0,79
3124,98146,865000,3.0,2.5,2313,5054.0,64
3125,98146,509950,3.0,2.5,1440,2500.0,64
3126,98146,859950,3.0,2.25,1907,800.0,64
3127,98146,775000,3.0,2.5,1640,5600.0,64
3128,98146,908500,3.0,2.25,1575,8812.0,66
3129,98146,1100000,4.0,2.5,2304,10875.0,64
3130,98146,711000,4.0,2.25,1619,6907.0,64
3131,98146,987000,4.0,3.25,2310,5301.0,64
3132,98146,1476000,4.0,2.75,3100,8760.0,64
3133,98146,2600000,4.0,3.25,3250,20510.0,64
3134,98011,799950,3.0,2.5,1584,10040.0,79
3135,98146,849950,5.0,3.5,2780,3060.0,64
3136,98146,1325000,5.0,3.5,3350,8760.0,64
3137,98146,1042000,6.0,3.0,3410,7320.0,64
3138,98146,1395000,3.0,3.75,3890,6080.0,64
3139,98148,381000,2.0,1.0,730,7200.0,71
3140,98148,443000,3.0,1.0,1460,6542.0,71
3141,98148,600000,3.0,1.5,1312,9950.0,71
3142,98148,550000,4.0,2.0,1200,7200.0,71
3143,98148,874990,4.0,3.0,2753,8688.0,71
3144,98148,715000,3.0,1.75,1710,7440.0,66
3145,98011,950000,3.0,2.25,1970,6195.0,79
3146,98148,500000,3.0,2.0,1490,9045.0,66
3147,98148,780000,3.0,1.75,1440,10984.0,66
3148,98148,515700,4.0,1.5,1780,8515.0,66
3149,98148,765000,4.0,2.0,2470,10125.0,71
3150,98148,743888,5.0,1.75,3550,9807.0,71
3151,98148,635000,3.0,2.5,1720,4120.0,66
3152,98148,715000,4.0,2.5,2310,7000.0,66
3153,98148,1450000,4.0,4.25,4750,91911.0,66
3154,98155,630000,2.0,1.0,950,8199.0,78
3155,98155,555000,2.0,1.0,700,8321.0,78
3156,98011,1223000,3.0,2.5,2640,11815.0,79
3157,98155,799000,3.0,1.0,980,8799.0,78
3158,98155,500000,3.0,1.0,940,14301.0,78
3159,98155,675000,3.0,1.0,1010,7380.0,78
3160,98155,650000,3.0,2.25,1790,10920.0,78
3161,98155,675000,4.0,2.5,1742,1117.0,78
3162,98155,1000000,2.0,1.0,1120,7440.0,78
3163,98155,1000000,2.0,1.0,730,6391.0,78
3164,98155,1090000,2.0,1.0,720,8460.0,78
3165,98155,1425000,2.0,1.0,1010,9500.0,78
3166,98155,500000,2.0,1.0,877,6907.0,78
3167,98011,1062000,4.0,2.25,2290,7724.0,79
3168,98155,630000,2.0,1.0,950,8199.0,78
3169,98155,699900,2.0,1.0,1190,11101.0,78
3170,98155,599000,3.0,0.75,1060,8407.0,78
3171,98155,675000,3.0,1.0,1000,9120.0,82
3172,98155,1000000,3.0,1.0,1150,6394.0,78
3173,98155,1135000,3.0,1.0,1150,7572.0,78
3174,98155,698880,3.0,1.0,1280,8704.0,78
3175,98155,707500,3.0,1.0,1260,13720.0,78
3176,98155,710000,3.0,1.0,1070,9712.0,82
3177,98155,730000,3.0,1.0,1050,7200.0,82
3178,98011,1405000,4.0,2.5,2610,29390.0,79
3179,98155,3983500,4.0,1.75,1010,26562.0,78
3180,98155,899950,4.0,1.75,1957,10963.0,78
3181,98155,650000,2.0,1.75,1030,8184.0,78
3182,98155,725000,2.0,1.75,1313,8134.0,78
3183,98155,749000,3.0,2.0,1890,7540.0,78
3184,98155,875000,3.0,1.75,1730,7210.0,82
3185,98155,999950,3.0,1.75,1510,7440.0,78
3186,98155,2180000,3.0,1.75,1810,8417.0,78
3187,98155,630000,3.0,1.5,1450,9450.0,78
3188,98155,635000,3.0,1.5,1890,7616.0,78
3189,98011,1220000,5.0,2.75,2100,9619.0,79
3190,98155,650000,3.0,1.5,1340,6238.0,78
3191,98155,694900,3.0,1.75,1460,7960.0,78
3192,98155,790000,3.0,1.75,1270,5921.0,78
3193,98155,875000,3.0,1.75,2300,9162.0,78
3194,98155,878000,3.0,1.75,1320,11088.0,82
3195,98155,950000,3.0,1.75,1690,11038.0,82
3196,98155,1200000,4.0,2.0,1920,17039.0,78
3197,98155,1423500,4.0,1.75,1010,9490.0,78
3198,98155,703000,4.0,1.75,1200,6950.0,78
3199,98155,750000,4.0,1.75,2290,6268.0,78
3200,98011,1670000,5.0,2.75,3690,9949.0,79
3201,98155,807000,4.0,1.75,2940,9600.0,82
3202,98155,900000,4.0,1.75,2180,8760.0,78
3203,98155,990000,4.0,1.75,2340,7200.0,78
3204,98155,1200000,4.0,1.75,3110,37739.0,78
3205,98155,1010000,5.0,2.0,3550,15017.0,82
3206,98155,558000,6.0,2.0,1940,25059.0,82
3207,98155,1000000,6.0,1.75,2320,6325.0,78
3208,98155,700000,3.0,2.25,2310,10289.0,82
3209,98155,650000,3.0,2.5,1800,8750.0,78
3210,98155,704000,3.0,2.5,1610,11590.0,78
3211,98011,1470000,4.0,3.5,3420,51697.0,79
3212,98155,750000,3.0,2.5,1640,8384.0,78
3213,98155,850000,3.0,2.25,1630,8305.0,78
3214,98155,967500,3.0,2.5,2140,13340.0,82
3215,98155,1070000,3.0,2.5,2440,11545.0,82
3216,98155,1100000,3.0,2.25,2140,8199.0,82
3217,98155,850000,4.0,2.25,2130,12619.0,82
3218,98155,949900,4.0,2.5,3010,13440.0,82
3219,98155,1000000,4.0,2.5,2960,8097.0,82
3220,98155,1100000,4.0,2.75,2700,28494.0,82
3221,98155,1800000,4.0,3.0,2610,8663.0,78
3222,98011,1700000,6.0,5.0,3985,53578.0,79
3223,98155,860000,4.0,2.5,2280,12249.0,82
3224,98155,965000,4.0,2.5,2130,13150.0,82
3225,98155,859950,5.0,3.0,3280,8106.0,82
3226,98155,1150000,5.0,2.5,2738,7900.0,78
3227,98155,1308588,4.0,3.0,2848,41972.0,82
3228,98155,1385000,4.0,3.75,3600,18000.0,82
3229,98155,2700000,10.0,4.75,7090,120542.0,82
3230,98166,395000,2.0,1.0,770,8340.0,66
3231,98166,465000,2.0,1.0,840,7200.0,66
3232,98166,487100,2.0,1.0,800,7240.0,66
3233,98011,323000,2.0,2.0,1440,4906.0,79
3234,98166,529950,3.0,1.0,1020,8487.0,66
3235,98166,510000,3.0,1.0,1200,9040.0,66
3236,98166,560000,3.0,1.0,1140,6840.0,66
3237,98166,575000,3.0,1.0,1710,8100.0,66
3238,98166,690000,3.0,1.0,1560,14333.0,80
3239,98166,530000,4.0,1.0,1400,10750.0,66
3240,98166,724950,3.0,1.75,1050,7920.0,66
3241,98166,645000,3.0,2.0,1340,6434.0,66
3242,98166,479000,3.0,2.0,1360,7200.0,66
3243,98166,689000,3.0,1.75,1500,10400.0,66
3244,98011,360000,2.0,2.0,1150,4675.0,79
3245,98166,505000,3.0,1.5,1070,19000.0,66
3246,98166,618000,3.0,1.75,1670,20600.0,66
3247,98166,751000,3.0,1.75,1710,12627.0,66
3248,98166,975000,3.0,1.25,1220,7500.0,66
3249,98166,1034500,3.0,1.75,2500,36771.0,80
3250,98166,625000,4.0,1.75,2480,10160.0,66
3251,98166,1650000,4.0,3.0,3682,16380.0,80
3252,98166,490000,2.0,2.5,1302,792.0,80
3253,98166,720000,3.0,2.5,1720,6111.0,64
3254,98166,785000,3.0,2.5,2560,15405.0,80
3255,98011,805000,3.0,1.75,1390,5319.0,79
3256,98166,1000000,3.0,2.25,2310,24460.0,80
3257,98166,850000,4.0,2.25,2190,7700.0,66
3258,98166,2500000,4.0,2.5,2920,13950.0,66
3259,98166,830000,4.0,2.5,2900,7524.0,66
3260,98166,1001000,4.0,2.5,3170,16822.0,80
3261,98166,1195000,5.0,2.5,3300,11700.0,80
3262,98166,810000,3.0,3.0,3500,9188.0,80
3263,98166,825000,4.0,3.25,6546,39480.0,80
3264,98166,2150000,4.0,3.25,3911,74052.0,66
3265,98166,3175000,4.0,3.0,5032,6815.0,66
3266,98011,830000,3.0,2.0,1560,11710.0,79
3267,98166,978000,5.0,3.5,2998,13272.0,66
3268,98166,925000,6.0,3.5,3124,7666.0,66
3269,98166,963000,4.0,4.0,3280,30042.0,80
3270,98166,1300000,5.0,4.75,4350,10800.0,80
3271,98166,3395000,6.0,5.5,4976,122014.0,66
3272,98168,420000,4.0,0.0,2110,7786.0,64
3273,98168,385000,1.0,1.0,650,11507.0,67
3274,98168,460000,1.0,1.0,630,4590.0,66
3275,98168,389000,2.0,1.0,1060,16731.0,64
3276,98168,430000,2.0,1.0,660,11127.0,66
3277,98011,1250000,4.0,1.75,2760,52041.0,79
3278,98168,479900,2.0,1.0,810,14800.0,64
3279,98168,480000,2.0,0.75,1450,13630.0,64
3280,98168,529950,2.0,1.0,1231,8100.0,64
3281,98168,460000,2.0,1.0,820,7776.0,67
3282,98168,475522,2.0,1.0,945,6600.0,66
3283,98168,500000,2.0,1.0,1049,10800.0,64
3284,98168,512000,2.0,1.0,800,12000.0,59
3285,98168,535000,2.0,1.0,860,10500.0,64
3286,98168,550000,2.0,1.0,1000,12502.0,64
3287,98168,449950,3.0,1.0,1130,7202.0,67
3288,98011,918000,4.0,1.75,2240,9878.0,79
3289,98168,475000,3.0,1.0,780,6580.0,64
3290,98168,442500,3.0,1.0,790,6960.0,59
3291,98168,450000,3.0,1.0,1210,50896.0,59
3292,98168,460000,3.0,1.0,970,5100.0,66
3293,98168,485000,3.0,1.0,1780,7500.0,64
3294,98168,506000,3.0,1.0,980,8580.0,66
3295,98168,540000,3.0,1.0,1790,6180.0,64
3296,98168,494995,4.0,1.0,1300,7405.0,66
3297,98168,425000,1.0,1.75,880,13500.0,67
3298,98168,425000,2.0,1.75,1340,18400.0,59
3299,98011,450000,4.0,3.0,1530,6582.0,79
3300,98168,475000,2.0,1.5,2180,21195.0,59
3301,98168,524950,3.0,2.0,1920,7899.0,66
3302,98168,625000,3.0,1.75,1280,5812.0,64
3303,98168,699950,3.0,1.5,2010,31677.0,67
3304,98168,390000,3.0,1.5,970,8650.0,67
3305,98168,460000,3.0,2.0,1220,7215.0,66
3306,98168,475000,3.0,2.0,1640,8145.0,59
3307,98168,527500,3.0,1.75,1780,6099.0,59
3308,98168,540000,3.0,2.0,2300,4659.0,64
3309,98011,555000,3.0,3.0,1829,6413.0,79
3310,98168,550000,3.0,1.75,1710,14434.0,59
3311,98168,555500,3.0,2.0,1560,7854.0,59
3312,98168,568444,3.0,1.75,1620,12040.0,67
3313,98168,575000,3.0,1.75,1810,8810.0,66
3314,98168,607000,3.0,1.75,1540,7025.0,59
3315,98168,380000,4.0,2.0,2960,8800.0,59
3316,98168,381000,4.0,1.5,2380,7217.0,64
3317,98168,450000,4.0,2.0,1840,13684.0,67
3318,98168,552000,4.0,1.75,1960,10345.0,59
3319,98168,560000,4.0,1.75,1920,12790.0,67
3320,98011,715000,3.0,2.5,2334,71371.0,79
3321,98168,600000,4.0,1.75,2150,9362.0,66
3322,98168,650000,4.0,2.0,2500,10000.0,64
3323,98168,678000,6.0,1.75,2560,7500.0,66
3324,98168,579950,3.0,2.5,2000,6250.0,64
3325,98168,650000,3.0,2.5,2320,9600.0,59
3326,98168,520000,3.0,2.25,2030,8142.0,64
3327,98168,540000,3.0,2.25,1040,17200.0,59
3328,98168,649000,4.0,2.5,1830,6737.0,59
3329,98168,950000,5.0,2.75,2820,66646.0,64
3330,98168,576000,5.0,2.75,1840,9003.0,59
3331,98011,850000,3.0,2.5,1560,7953.0,79
3332,98168,600000,5.0,2.5,1610,9115.0,59
3333,98168,795000,5.0,3.0,2488,6560.0,59
3334,98168,800000,4.0,4.25,2610,12000.0,66
3335,98168,730000,5.0,4.0,2290,18000.0,66
3336,98168,585000,9.0,4.5,5180,27300.0,64
3337,98168,460000,4.0,2.0,1440,10200.0,59
3338,98177,699000,3.0,1.0,1160,8160.0,64
3339,98177,825000,3.0,0.75,1080,6500.0,64
3340,98177,539999,2.0,1.5,1170,913.0,64
3341,98177,828111,2.0,1.75,1120,18956.0,64
3342,98011,905000,3.0,2.5,1790,4000.0,79
3343,98177,725000,3.0,1.75,1260,9000.0,64
3344,98177,1100000,4.0,1.5,2300,9425.0,64
3345,98177,1531388,4.0,1.75,2520,11410.0,64
3346,98177,1268000,5.0,1.75,2220,8160.0,64
3347,98177,1625000,3.0,2.5,3080,7200.0,64
3348,98177,1723000,3.0,2.5,3173,9180.0,64
3349,98177,1718000,3.0,2.75,2680,7872.0,64
3350,98177,2735000,3.0,2.25,2610,11859.0,64
3351,98177,1113000,4.0,2.5,2200,6060.0,64
3352,98177,2285000,5.0,2.75,4120,8750.0,64
3353,98011,920000,3.0,2.25,2440,9613.0,79
3354,98177,640000,3.0,3.0,1355,1233.0,64
3355,98177,838000,3.0,3.25,1610,1494.0,64
3356,98177,1388000,5.0,4.0,2800,8187.0,64
3357,98177,1420000,5.0,4.0,3370,7720.0,64
3358,98177,1440000,4.0,3.75,3933,7680.0,64
3359,98177,510000,2.0,1.0,860,7281.0,78
3360,98177,750000,3.0,1.75,1410,7200.0,78
3361,98177,1395000,3.0,1.75,1700,7200.0,78
3362,98177,827000,4.0,1.75,1737,8179.0,78
3363,98177,2200000,2.0,2.75,2060,14026.0,78
3364,98011,959330,3.0,2.25,1970,9660.0,79
3365,98177,876000,3.0,2.5,2360,8086.0,78
3366,98177,990000,3.0,2.5,2243,7700.0,78
3367,98177,1050000,3.0,2.75,2663,7203.0,78
3368,98177,1102000,4.0,2.75,2210,8650.0,78
3369,98177,1205000,4.0,2.25,2530,12953.0,78
3370,98177,1750000,4.0,2.75,2530,6573.0,78
3371,98177,1450000,5.0,3.0,4000,14237.0,78
3372,98177,865000,5.0,2.5,2630,7397.0,78
3373,98177,900000,5.0,2.5,2460,7596.0,78
3374,98177,1500000,5.0,2.75,3237,8797.0,78
3375,98011,1050000,3.0,2.5,2120,10874.0,79
3376,98177,1617750,3.0,3.5,3480,8285.0,78
3377,98177,2536875,3.0,3.5,4850,57063.0,78
3378,98177,4350000,6.0,5.75,10664,32411.0,78
3379,98177,3750000,7.0,9.25,10910,71874.0,78
3380,98178,350000,3.0,1.0,880,36580.0,59
3381,98178,600000,5.0,1.75,2120,36172.0,59
3382,98178,825000,4.0,2.5,2060,20200.0,59
3383,98178,389900,0.0,0.0,1040,8960.0,64
3384,98178,689000,2.0,1.0,830,21100.0,64
3385,98178,475000,2.0,1.0,840,23700.0,64
3386,98011,1175000,3.0,2.5,2550,12808.0,79
3387,98178,535950,3.0,1.0,1270,6050.0,64
3388,98178,505000,2.0,1.5,810,7980.0,64
3389,98178,560000,2.0,2.0,1340,9000.0,64
3390,98178,725000,2.0,1.75,1470,3880.0,64
3391,98178,639950,3.0,1.75,2240,6552.0,64
3392,98178,699950,3.0,1.75,1670,6600.0,64
3393,98178,485000,3.0,1.75,1090,9350.0,64
3394,98178,518750,3.0,1.75,1460,11000.0,64
3395,98178,575000,3.0,2.0,1420,6536.0,64
3396,98178,602000,3.0,2.0,2110,6900.0,64
3397,98011,1250000,3.0,2.5,2780,14221.0,79
3398,98178,615000,3.0,2.0,1580,5985.0,64
3399,98178,650000,3.0,2.0,1870,7740.0,64
3400,98178,676676,3.0,1.5,1320,7500.0,64
3401,98178,385000,4.0,1.5,1694,10260.0,64
3402,98178,455000,4.0,2.0,1300,7455.0,64
3403,98178,515000,4.0,2.0,1450,6840.0,64
3404,98178,499900,5.0,1.75,2880,21228.0,64
3405,98178,569900,2.0,2.5,1540,1078.0,64
3406,98178,539950,3.0,2.5,1880,6000.0,64
3407,98178,589800,3.0,2.5,1750,881.0,64
3408,98011,1050000,4.0,2.5,2801,5293.0,79
3409,98178,630000,3.0,2.25,1620,4878.0,64
3410,98178,650000,3.0,2.25,1540,16482.0,64
3411,98178,1065000,3.0,2.5,2580,9007.0,64
3412,98178,699999,4.0,2.75,2220,8528.0,64
3413,98178,774950,4.0,2.5,2680,5292.0,64
3414,98178,518500,4.0,2.5,2260,7500.0,64
3415,98178,705000,4.0,2.75,2900,13440.0,59
3416,98178,825000,4.0,2.75,2400,3375.0,64
3417,98178,920000,4.0,2.75,2850,6000.0,64
3418,98178,1045000,4.0,2.25,3980,7448.0,64
3419,98011,1397950,4.0,2.5,2501,3600.0,79
3420,98178,1305000,4.0,2.5,3380,7150.0,64
3421,98178,795000,5.0,2.5,2820,5985.0,64
3422,98178,700000,5.0,3.0,2470,7205.0,64
3423,98178,1112000,5.0,2.75,3080,6875.0,64
3424,98178,750000,6.0,4.0,2540,31500.0,64
3425,98178,749000,5.0,3.75,2604,11475.0,59
3426,98178,825000,3.0,4.0,3140,10080.0,64
3427,98178,600000,4.0,3.5,1430,6380.0,64
3428,98178,615000,4.0,3.5,2400,21138.0,64
3429,98178,910000,4.0,3.0,3134,3000.0,64
3430,98011,1659990,4.0,2.75,3301,7206.0,79
3431,98178,920048,4.0,3.25,2612,3192.0,64
3432,98178,935000,4.0,3.5,3550,3225.0,64
3433,98178,890000,5.0,4.25,3589,10890.0,64
3434,98178,1560000,7.0,7.25,5060,7410.0,64
3435,98178,399900,2.0,1.0,670,6098.0,64
3436,98178,699999,4.0,2.75,2220,8528.0,64
3437,98178,674996,7.0,2.75,3350,5004.0,64
3438,98178,900000,5.0,3.5,3070,6350.0,64
3439,98188,450000,2.0,1.0,780,8700.0,67
3440,98188,260000,3.0,1.0,1700,10925.0,67
3441,98011,850000,4.0,2.5,2160,10150.0,79
3442,98188,429000,5.0,1.0,1610,9273.0,67
3443,98188,335000,2.0,1.75,960,9000.0,59
3444,98188,650000,3.0,1.5,1710,13160.0,59
3445,98188,465000,3.0,1.5,1130,8592.0,67
3446,98188,625000,3.0,1.75,2150,11840.0,67
3447,98188,700000,3.0,1.75,1896,9150.0,59
3448,98188,627000,3.0,2.5,2492,8961.0,67
3449,98188,850000,3.0,2.25,2800,9000.0,67
3450,98188,1250000,4.0,2.5,2100,61662.0,67
3451,98188,560000,4.0,2.25,1950,10000.0,67
3452,98011,1015000,4.0,2.75,2220,8780.0,79
3453,98188,680000,4.0,2.5,2170,7200.0,67
3454,98188,575000,5.0,2.5,2300,29065.0,59
3455,98188,780000,5.0,2.5,3290,7840.0,67
3456,98188,1295000,4.0,3.5,3810,37229.0,67
3457,98188,998000,4.0,3.5,4295,11032.0,67
3458,98188,795000,5.0,4.0,3270,6635.0,59
3459,98198,407000,0.0,0.0,1840,8895.0,71
3460,98198,350000,2.0,1.0,920,2151.0,71
3461,98198,355000,2.0,1.0,1130,5375.0,71
3462,98198,425000,2.0,1.0,1200,5200.0,71
3463,98011,1050000,4.0,2.5,2360,8400.0,79
3464,98198,446000,2.0,1.0,1010,9673.0,67
3465,98198,365000,3.0,1.0,870,10450.0,71
3466,98198,489000,3.0,1.0,1140,6700.0,71
3467,98198,415000,3.0,1.0,1250,6250.0,71
3468,98198,460000,3.0,1.0,980,8763.0,71
3469,98198,463000,3.0,1.0,990,8063.0,67
3470,98198,485950,2.0,2.0,1400,4375.0,71
3471,98198,415000,2.0,1.5,1000,2343.0,71
3472,98198,455000,2.0,1.75,1160,4051.0,71
3473,98198,475000,2.0,1.5,1150,4838.0,71
3474,98011,1240000,4.0,2.5,2900,29288.0,79
3475,98198,535000,3.0,2.0,1650,7315.0,71
3476,98198,750000,3.0,1.75,1800,8004.0,71
