,Status,ZipCode,City,Price,Days_on_market,Beds,Baths,Sqft,Date,Acres,Lot_sqft,Liv_index
3363,S,98177,Seattle,2735000,34.0,3.0,2.25,2610,2021-05-21,0.272,11859.0,64.0
3364,A,98177,Seattle,1113000,6.0,4.0,2.5,2200,2021-05-24,0.139,6060.0,64.0
3365,A,98177,Seattle,2285000,9.0,5.0,2.75,4120,2021-05-21,0.201,8750.0,64.0
3366,S,98011,Bothell,920000,3.0,3.0,2.25,2440,2021-05-25,0.221,9613.0,79.0
3367,S,98177,Seattle,640000,12.0,3.0,3.0,1355,2021-05-07,0.028,1233.0,64.0
3368,S,98177,Seattle,838000,5.0,3.0,3.25,1610,2021-05-17,0.034,1494.0,64.0
3369,A,98177,Seattle,1388000,18.0,5.0,4.0,2800,2021-05-13,0.188,8187.0,64.0
3370,S,98177,Seattle,1420000,6.0,5.0,4.0,3370,2021-05-13,0.177,7720.0,64.0
3371,S,98177,Seattle,1440000,13.0,4.0,3.75,3933,2021-05-10,0.176,7680.0,64.0
3372,S,98177,Shoreline,510000,6.0,2.0,1.0,860,2021-05-10,0.167,7281.0,78.0
3373,A,98177,Shoreline,750000,2.0,3.0,1.75,1410,2021-05-28,0.165,7200.0,78.0
3374,A,98177,Shoreline,1395000,2.0,3.0,1.75,1700,2021-05-28,0.165,7200.0,78.0
3375,S,98177,Shoreline,827000,7.0,4.0,1.75,1737,2021-04-30,0.188,8179.0,78.0
3376,S,98177,Shoreline,2200000,6.0,2.0,2.75,2060,2021-05-07,0.322,14026.0,78.0
3377,S,98011,Bothell,959330,7.0,3.0,2.25,1970,2021-04-30,0.222,9660.0,79.0
3378,S,98177,Shoreline,876000,6.0,3.0,2.5,2360,2021-05-27,0.186,8086.0,78.0
3379,S,98177,Shoreline,990000,6.0,3.0,2.5,2243,2021-05-17,0.177,7700.0,78.0
3380,S,98177,Shoreline,1050000,1.0,3.0,2.75,2663,2021-05-14,0.165,7203.0,78.0
3381,S,98177,Shoreline,1102000,5.0,4.0,2.75,2210,2021-05-23,0.199,8650.0,78.0
3382,S,98177,Shoreline,1205000,5.0,4.0,2.25,2530,2021-05-28,0.297,12953.0,78.0
3383,S,98177,Shoreline,1750000,7.0,4.0,2.75,2530,2021-05-17,0.151,6573.0,78.0
3384,A,98177,Shoreline,1450000,25.0,5.0,3.0,4000,2021-05-05,0.327,14237.0,78.0
3385,S,98177,Shoreline,865000,6.0,5.0,2.5,2630,2021-05-05,0.17,7397.0,78.0
3386,S,98177,Shoreline,900000,2.0,5.0,2.5,2460,2021-05-17,0.174,7596.0,78.0
3387,S,98177,Shoreline,1500000,8.0,5.0,2.75,3237,2021-05-18,0.202,8797.0,78.0
3388,S,98011,Bothell,1050000,4.0,3.0,2.5,2120,2021-05-13,0.25,10874.0,79.0
3389,S,98177,Shoreline,1617750,6.0,3.0,3.5,3480,2021-05-04,0.19,8285.0,78.0
3390,S,98177,Shoreline,2536875,11.0,3.0,3.5,4850,2021-05-16,1.31,57063.0,78.0
3391,A,98177,Shoreline,4350000,30.0,6.0,5.75,10664,2021-04-30,0.744,32411.0,78.0
3392,A,98177,Shoreline,3750000,34.0,7.0,9.25,10910,2021-04-27,1.65,71874.0,78.0
3393,S,98178,Tukwila,350000,6.0,3.0,1.0,880,2021-04-30,0.84,36580.0,59.0
3394,S,98178,Tukwila,600000,6.0,5.0,1.75,2120,2021-04-30,0.83,36172.0,59.0
3395,A,98178,Tukwila,825000,9.0,4.0,2.5,2060,2021-05-21,0.464,20200.0,59.0
3396,A,98178,Seattle,389900,12.0,0.0,0.0,1040,2021-05-18,0.206,8960.0,64.0
3397,A,98178,Seattle,689000,51.0,2.0,1.0,830,2021-04-27,0.484,21100.0,64.0
3398,S,98178,Seattle,475000,331.0,2.0,1.0,840,2021-05-07,0.544,23700.0,64.0
3399,S,98011,Bothell,1175000,8.0,3.0,2.5,2550,2021-05-11,0.294,12808.0,79.0
3400,A,98178,Seattle,535950,8.0,3.0,1.0,1270,2021-05-22,0.139,6050.0,64.0
3401,S,98178,Seattle,505000,5.0,2.0,1.5,810,2021-05-06,0.183,7980.0,64.0
3402,S,98178,Seattle,560000,1.0,2.0,2.0,1340,2021-05-06,0.207,9000.0,64.0
3403,S,98178,Seattle,725000,5.0,2.0,1.75,1470,2021-05-07,0.089,3880.0,64.0
3404,A,98178,Seattle,639950,2.0,3.0,1.75,2240,2021-05-28,0.15,6552.0,64.0
3405,A,98178,Seattle,699950,3.0,3.0,1.75,1670,2021-05-27,0.152,6600.0,64.0
3406,S,98178,Seattle,485000,41.0,3.0,1.75,1090,2021-05-04,0.215,9350.0,64.0
3407,S,98178,Seattle,518750,6.0,3.0,1.75,1460,2021-05-16,0.253,11000.0,64.0
3408,S,98178,Seattle,575000,6.0,3.0,2.0,1420,2021-05-05,0.15,6536.0,64.0
3409,S,98178,Seattle,602000,15.0,3.0,2.0,2110,2021-05-13,0.158,6900.0,64.0
3410,S,98011,Bothell,1250000,5.0,3.0,2.5,2780,2021-05-20,0.326,14221.0,79.0
3411,S,98178,Seattle,615000,6.0,3.0,2.0,1580,2021-05-26,0.137,5985.0,64.0
3412,S,98178,Seattle,650000,9.0,3.0,2.0,1870,2021-05-14,0.178,7740.0,64.0
3413,S,98178,Seattle,676676,6.0,3.0,1.5,1320,2021-05-25,0.172,7500.0,64.0
3414,A,98178,Seattle,385000,5.0,4.0,1.5,1694,2021-05-25,0.236,10260.0,64.0
3415,S,98178,Seattle,455000,13.0,4.0,2.0,1300,2021-05-12,0.171,7455.0,64.0
3416,S,98178,Seattle,515000,7.0,4.0,2.0,1450,2021-05-06,0.157,6840.0,64.0
3417,A,98178,Seattle,499900,2.0,5.0,1.75,2880,2021-05-28,0.487,21228.0,64.0
3418,A,98178,Seattle,569900,6.0,2.0,2.5,1540,2021-05-24,0.025,1078.0,64.0
3419,A,98178,Seattle,539950,19.0,3.0,2.5,1880,2021-05-13,0.138,6000.0,64.0
3420,A,98178,Seattle,589800,6.0,3.0,2.5,1750,2021-05-24,0.02,881.0,64.0
3421,A,98011,Bothell,1050000,3.0,4.0,2.5,2801,2021-05-27,0.122,5293.0,79.0
3422,S,98178,Seattle,630000,6.0,3.0,2.25,1620,2021-05-10,0.112,4878.0,64.0
3423,S,98178,Seattle,650000,5.0,3.0,2.25,1540,2021-05-10,0.378,16482.0,64.0
3424,S,98178,Seattle,1065000,7.0,3.0,2.5,2580,2021-05-12,0.207,9007.0,64.0
3425,A,98178,Seattle,699999,10.0,4.0,2.75,2220,2021-05-26,0.196,8528.0,64.0
3426,A,98178,Seattle,774950,12.0,4.0,2.5,2680,2021-05-27,0.121,5292.0,64.0
3427,S,98178,Seattle,518500,13.0,4.0,2.5,2260,2021-05-13,0.172,7500.0,64.0
3428,S,98178,Tukwila,705000,40.0,4.0,2.75,2900,2021-05-04,0.309,13440.0,59.0
3429,S,98178,Seattle,825000,24.0,4.0,2.75,2400,2021-05-21,0.077,3375.0,64.0
3430,S,98178,Seattle,920000,13.0,4.0,2.75,2850,2021-05-27,0.138,6000.0,64.0
3431,S,98178,Seattle,1045000,6.0,4.0,2.25,3980,2021-05-20,0.171,7448.0,64.0
3432,A,98011,Bothell,1397950,28.0,4.0,2.5,2501,2021-05-02,0.083,3600.0,79.0
3433,S,98178,Seattle,1305000,5.0,4.0,2.5,3380,2021-05-28,0.164,7150.0,64.0
3434,A,98178,Seattle,795000,16.0,5.0,2.5,2820,2021-05-14,0.137,5985.0,64.0
3435,S,98178,Seattle,700000,6.0,5.0,3.0,2470,2021-05-28,0.165,7205.0,64.0
3436,S,98178,Seattle,1112000,5.0,5.0,2.75,3080,2021-05-18,0.158,6875.0,64.0
3437,S,98178,Seattle,750000,4.0,6.0,4.0,2540,2021-05-07,0.723,31500.0,64.0
3438,A,98178,Tukwila,749000,25.0,5.0,3.75,2604,2021-05-07,0.263,11475.0,59.0
3439,S,98178,Seattle,825000,4.0,3.0,4.0,3140,2021-05-12,0.231,10080.0,64.0
3440,A,98178,Seattle,600000,18.0,4.0,3.5,1430,2021-05-12,0.146,6380.0,64.0
3441,A,98178,Seattle,615000,2.0,4.0,3.5,2400,2021-05-28,0.485,21138.0,64.0
3442,S,98178,Seattle,910000,3.0,4.0,3.0,3134,2021-05-06,0.069,3000.0,64.0
3443,A,98011,Bothell,1659990,11.0,4.0,2.75,3301,2021-05-19,0.165,7206.0,79.0
3444,S,98178,Seattle,920048,5.0,4.0,3.25,2612,2021-05-08,0.073,3192.0,64.0
3445,S,98178,Seattle,935000,6.0,4.0,3.5,3550,2021-05-18,0.074,3225.0,64.0
3446,A,98178,Seattle,890000,48.0,5.0,4.25,3589,2021-04-13,0.25,10890.0,64.0
3447,S,98178,Seattle,1560000,12.0,7.0,7.25,5060,2021-05-14,0.17,7410.0,64.0
3448,S,98178,Seattle,399900,5.0,2.0,1.0,670,2021-05-07,0.14,6098.0,64.0
3449,A,98178,Seattle,699999,10.0,4.0,2.75,2220,2021-05-20,0.196,8528.0,64.0
3450,A,98178,Seattle,674996,12.0,7.0,2.75,3350,2021-05-18,0.115,5004.0,64.0
3451,S,98178,Seattle,900000,7.0,5.0,3.5,3070,2021-05-09,0.146,6350.0,64.0
3452,S,98188,SeaTac,450000,6.0,2.0,1.0,780,2021-04-30,0.2,8700.0,67.0
3453,S,98188,SeaTac,260000,1.0,3.0,1.0,1700,2021-05-11,0.251,10925.0,67.0
3454,S,98011,Bothell,850000,7.0,4.0,2.5,2160,2021-05-20,0.233,10150.0,79.0
3455,A,98188,SeaTac,429000,19.0,5.0,1.0,1610,2021-05-11,0.213,9273.0,67.0
3456,S,98188,Tukwila,335000,3.0,2.0,1.75,960,2021-05-03,0.207,9000.0,59.0
3457,A,98188,Tukwila,650000,66.0,3.0,1.5,1710,2021-03-25,0.302,13160.0,59.0
3458,S,98188,SeaTac,465000,5.0,3.0,1.5,1130,2021-05-26,0.197,8592.0,67.0
3459,S,98188,SeaTac,625000,3.0,3.0,1.75,2150,2021-05-21,0.272,11840.0,67.0
3460,S,98188,Tukwila,700000,4.0,3.0,1.75,1896,2021-05-25,0.21,9150.0,59.0
3461,A,98188,SeaTac,627000,44.0,3.0,2.5,2492,2021-04-16,0.206,8961.0,67.0
3462,S,98188,SeaTac,850000,2.0,3.0,2.25,2800,2021-05-07,0.207,9000.0,67.0
3463,A,98188,SeaTac,1250000,146.0,4.0,2.5,2100,2021-04-23,1.416,61662.0,67.0
3464,S,98188,SeaTac,560000,8.0,4.0,2.25,1950,2021-05-06,0.23,10000.0,67.0
3465,S,98011,Bothell,1015000,5.0,4.0,2.75,2220,2021-05-12,0.202,8780.0,79.0
3466,S,98188,SeaTac,680000,4.0,4.0,2.5,2170,2021-05-06,0.165,7200.0,67.0
3467,A,98188,Tukwila,575000,3.0,5.0,2.5,2300,2021-05-27,0.667,29065.0,59.0
3468,S,98188,SeaTac,780000,11.0,5.0,2.5,3290,2021-05-12,0.18,7840.0,67.0
3469,A,98188,SeaTac,1295000,3.0,4.0,3.5,3810,2021-05-27,0.855,37229.0,67.0
3470,A,98188,SeaTac,998000,266.0,4.0,3.5,4295,2020-12-15,0.253,11032.0,67.0
3471,A,98188,Tukwila,795000,31.0,5.0,4.0,3270,2021-05-03,0.152,6635.0,59.0
3472,S,98198,Des Moines,407000,7.0,0.0,0.0,1840,2021-05-03,0.204,8895.0,71.0
3473,A,98198,Des Moines,350000,1.0,2.0,1.0,920,2021-05-29,0.049,2151.0,71.0
3474,S,98198,Des Moines,355000,5.0,2.0,1.0,1130,2021-05-11,0.123,5375.0,71.0
3475,S,98198,Des Moines,425000,4.0,2.0,1.0,1200,2021-05-06,0.119,5200.0,71.0
3476,S,98011,Bothell,1050000,3.0,4.0,2.5,2360,2021-05-20,0.193,8400.0,79.0
3477,S,98198,SeaTac,446000,5.0,2.0,1.0,1010,2021-05-12,0.222,9673.0,67.0
3478,A,98198,Des Moines,365000,12.0,3.0,1.0,870,2021-05-19,0.24,10450.0,71.0
3479,A,98198,Des Moines,489000,3.0,3.0,1.0,1140,2021-05-27,0.154,6700.0,71.0
3480,S,98198,Des Moines,415000,5.0,3.0,1.0,1250,2021-05-28,0.143,6250.0,71.0
3481,S,98198,Des Moines,460000,4.0,3.0,1.0,980,2021-05-27,0.201,8763.0,71.0
3482,S,98198,SeaTac,463000,5.0,3.0,1.0,990,2021-05-28,0.185,8063.0,67.0
3483,A,98198,Des Moines,485950,9.0,2.0,2.0,1400,2021-05-21,0.1,4375.0,71.0
3484,S,98198,Des Moines,415000,1.0,2.0,1.5,1000,2021-05-21,0.054,2343.0,71.0
3485,S,98198,Des Moines,455000,5.0,2.0,1.75,1160,2021-05-10,0.093,4051.0,71.0
3486,S,98198,Des Moines,475000,7.0,2.0,1.5,1150,2021-05-21,0.111,4838.0,71.0
3487,S,98011,Bothell,1240000,6.0,4.0,2.5,2900,2021-05-26,0.672,29288.0,79.0
3488,A,98198,Des Moines,535000,3.0,3.0,2.0,1650,2021-05-27,0.168,7315.0,71.0
3489,A,98198,Des Moines,750000,2.0,3.0,1.75,1800,2021-05-28,0.184,8004.0,71.0
3490,S,98198,Des Moines,425000,7.0,3.0,1.5,1010,2021-05-26,0.197,8600.0,71.0
3491,S,98198,Des Moines,450000,2.0,3.0,1.75,1060,2021-04-30,0.275,12000.0,71.0
3492,S,98198,Des Moines,472500,4.0,3.0,1.5,1440,2021-05-26,0.149,6500.0,71.0
3493,S,98198,Des Moines,480000,5.0,3.0,1.5,1060,2021-05-19,0.185,8063.0,71.0
3494,S,98198,Des Moines,510000,5.0,3.0,2.0,1180,2021-05-23,0.167,7268.0,71.0
3495,S,98198,Des Moines,570000,4.0,3.0,1.75,2710,2021-05-21,0.174,7600.0,71.0
3496,S,98198,Des Moines,600000,5.0,3.0,2.0,2170,2021-05-17,0.172,7500.0,71.0
3497,S,98198,Des Moines,605000,6.0,3.0,1.75,1430,2021-05-29,0.19,8289.0,71.0
3498,S,98011,Bothell,1850000,5.0,4.0,2.75,3240,2021-05-04,0.204,8868.0,79.0
3499,S,98198,Des Moines,800000,10.0,3.0,2.0,1910,2021-05-28,0.161,7000.0,71.0
3500,S,98198,Des Moines,811000,18.0,3.0,1.75,2320,2021-05-07,0.172,7500.0,71.0
3501,A,98198,Des Moines,560000,16.0,4.0,1.75,2300,2021-05-14,0.185,8062.0,71.0
3502,A,98198,Des Moines,1000000,632.0,4.0,1.75,2150,2019-09-06,0.413,18000.0,71.0
3503,S,98198,Des Moines,564450,6.0,4.0,1.75,2100,2021-05-25,0.143,6250.0,71.0
3504,S,98198,Des Moines,565000,3.0,4.0,1.75,1850,2021-05-03,0.172,7500.0,71.0
3505,S,98198,Des Moines,625000,7.0,4.0,2.0,1760,2021-05-12,0.165,7183.0,71.0
3506,S,98198,Des Moines,635000,4.0,5.0,1.75,2200,2021-05-11,0.317,13800.0,71.0
3507,A,98198,Des Moines,539950,3.0,3.0,2.5,1650,2021-05-27,0.212,9225.0,71.0
3508,S,98198,Des Moines,465000,3.0,3.0,2.5,1564,2021-05-18,0.043,1875.0,71.0
3509,A,98011,Bothell,939950,8.0,5.0,2.75,3170,2021-05-22,0.226,9835.0,79.0
3510,S,98198,Des Moines,560000,5.0,3.0,2.5,1900,2021-05-19,0.191,8323.0,71.0
3517,A,98198,Des Moines,1698000,3.0,4.0,2.25,2140,2021-05-27,0.567,24690.0,71.0
3518,S,98198,Des Moines,680000,6.0,4.0,3.0,2475,2021-05-12,0.222,9680.0,71.0
3519,S,98198,Des Moines,694000,6.0,4.0,2.75,1770,2021-05-21,0.16,6987.0,71.0
3520,A,98011,Bothell,1025000,3.0,5.0,3.0,2290,2021-05-27,0.216,9400.0,79.0
3521,S,98198,Des Moines,778000,5.0,4.0,2.5,2733,2021-05-26,0.112,4890.0,71.0
3522,S,98198,Des Moines,840000,6.0,4.0,2.75,2663,2021-05-17,0.193,8400.0,71.0
3523,S,98198,Des Moines,1075000,4.0,4.0,2.25,2975,2021-05-14,0.176,7650.0,71.0
3524,S,98198,Des Moines,1210000,5.0,4.0,2.5,3248,2021-05-27,2.74,119354.0,71.0
3525,S,98198,Des Moines,1575000,5.0,4.0,3.0,4280,2021-05-21,0.906,39467.0,71.0
3526,S,98198,Des Moines,553000,4.0,5.0,2.5,2540,2021-05-25,0.196,8527.0,71.0
3527,S,98198,Des Moines,710000,6.0,5.0,2.75,2590,2021-05-28,0.216,9394.0,71.0
3528,S,98198,Des Moines,765000,6.0,5.0,3.0,3165,2021-05-05,0.111,4845.0,71.0
3529,S,98198,Normandy Park,1000000,9.0,5.0,3.0,2640,2021-05-25,0.366,15936.0,80.0
3530,A,98198,Des Moines,774950,43.0,3.0,3.0,2490,2021-04-17,0.115,5020.0,71.0
3531,A,98011,Bothell,1599950,47.0,5.0,2.75,3081,2021-04-13,0.103,4500.0,79.0
3533,S,98199,Seattle,680000,5.0,2.0,1.0,940,2021-05-27,0.041,1804.0,64.0
3534,S,98199,Seattle,995990,2.0,3.0,1.0,1480,2021-05-21,0.138,6000.0,64.0
3535,S,98199,Seattle,1033000,6.0,3.0,1.0,1120,2021-05-18,0.117,5102.0,64.0
3536,A,98199,Seattle,679950,3.0,2.0,1.75,1012,2021-05-28,0.008,346.0,64.0
3537,S,98199,Seattle,649950,32.0,2.0,1.75,909,2021-05-22,0.014,615.0,64.0
3538,S,98199,Seattle,680000,1.0,2.0,1.75,1121,2021-05-01,0.015,650.0,64.0
3539,S,98199,Seattle,1100000,6.0,2.0,1.5,2200,2021-05-06,0.248,10800.0,64.0
3540,A,98199,Seattle,789950,4.0,3.0,1.75,1158,2021-05-26,0.02,869.0,64.0
3541,A,98199,Seattle,949000,8.0,3.0,2.0,1570,2021-05-22,0.03,1290.0,64.0
3542,A,98011,Bothell,1649950,17.0,5.0,2.75,3081,2021-05-13,0.166,7220.0,79.0
3543,A,98199,Seattle,4400000,303.0,3.0,2.0,3200,2020-07-31,0.779,33937.0,64.0
3544,S,98199,Seattle,999999,6.0,3.0,1.25,1960,2021-05-20,0.138,6000.0,64.0
3545,S,98199,Seattle,1055000,5.0,3.0,1.75,1760,2021-05-07,0.136,5919.0,64.0
3546,S,98199,Seattle,1315000,8.0,3.0,1.75,2180,2021-05-19,0.115,4989.0,64.0
3547,S,98199,Seattle,1528000,3.0,3.0,1.75,2370,2021-05-17,0.126,5481.0,64.0
3548,S,98199,Seattle,1550000,3.0,3.0,2.0,2720,2021-05-26,0.136,5940.0,64.0
3549,A,98199,Seattle,928800,2.0,4.0,1.75,2240,2021-05-28,0.053,2289.0,64.0
3550,A,98199,Seattle,1399999,2.0,4.0,1.75,2520,2021-05-28,0.143,6250.0,64.0
3551,A,98199,Seattle,1420000,3.0,4.0,1.75,3030,2021-05-27,0.179,7800.0,64.0
3552,S,98199,Seattle,1025000,6.0,4.0,1.5,1730,2021-05-20,0.138,6000.0,64.0
3553,S,98011,Bothell,1475000,130.0,5.0,3.0,3160,2021-05-14,0.801,34912.0,79.0
3554,S,98199,Seattle,1150000,1.0,4.0,1.75,1764,2021-05-19,0.146,6360.0,64.0
3555,S,98199,Seattle,1191000,3.0,4.0,1.75,1925,2021-05-17,0.157,6840.0,64.0
3556,S,98199,Seattle,1400000,5.0,4.0,2.75,2720,2021-05-19,0.124,5400.0,64.0
3557,S,98199,Seattle,740000,5.0,2.0,2.5,1058,2021-05-10,0.049,2113.0,64.0
3558,S,98199,Seattle,1388545,6.0,2.0,2.0,2060,2021-05-19,0.085,3701.0,64.0
3559,A,98199,Seattle,1325000,11.0,3.0,2.5,2080,2021-05-19,0.115,5018.0,64.0
3560,S,98199,Seattle,1049000,7.0,3.0,2.5,2181,2021-05-06,0.092,4000.0,64.0
3561,S,98199,Seattle,1635000,6.0,3.0,2.5,2408,2021-05-15,0.123,5350.0,64.0
3562,A,98199,Seattle,1090000,3.0,4.0,3.0,2600,2021-05-27,0.138,6000.0,64.0
3563,S,98199,Seattle,910000,17.0,4.0,2.25,2010,2021-04-30,0.073,3200.0,64.0
3564,A,98011,Bothell,1700950,0.0,4.0,3.25,3183,2021-05-30,0.166,7214.0,79.0
3565,S,98199,Seattle,1025000,5.0,4.0,2.5,2170,2021-05-13,0.138,6000.0,64.0
3575,A,98011,Bothell,1089000,3.0,5.0,3.5,3113,2021-05-29,0.076,3320.0,79.0
3586,S,98011,Bothell,1575000,3.0,5.0,3.25,3461,2021-05-12,0.223,9724.0,79.0
3597,A,98011,Bothell,1849950,47.0,5.0,4.25,4090,2021-04-13,0.188,8177.0,79.0
3607,S,98013,Seattle,613000,1.0,4.0,1.0,2400,2021-05-03,0.077,3333.0,64.0
3608,S,98014,Carnation,352500,61.0,2.0,1.0,860,2021-05-04,0.344,15000.0,77.0
3609,A,98014,Carnation,1234900,90.0,3.0,2.0,2740,2021-05-13,15.843,690108.0,77.0
3610,S,98014,Carnation,750000,7.0,3.0,1.75,1750,2021-05-22,2.026,88247.0,77.0
3611,S,98014,Carnation,805000,1.0,3.0,1.75,1630,2021-05-24,0.34,14810.0,77.0
3612,A,98014,Carnation,674950,7.0,4.0,2.0,1890,2021-05-24,0.531,23149.0,77.0
3613,S,98014,Carnation,530000,17.0,4.0,1.75,1400,2021-05-03,0.232,10114.0,77.0
3614,A,98014,Carnation,899950,17.0,3.0,2.5,2220,2021-05-13,0.909,39600.0,77.0
3615,S,98014,Carnation,755000,4.0,3.0,2.5,1670,2021-05-10,0.392,17071.0,77.0
3616,S,98014,Carnation,800000,8.0,3.0,2.5,2410,2021-05-18,0.346,15058.0,77.0
3617,S,98014,Carnation,820000,4.0,3.0,2.5,2530,2021-05-07,0.5,21785.0,77.0
3618,S,98014,Carnation,835000,5.0,3.0,2.5,2020,2021-05-05,0.482,21010.0,77.0
3619,S,98014,Carnation,1296950,6.0,3.0,2.5,2329,2021-05-27,21.639,942598.0,77.0
3620,S,98014,Carnation,1400000,2.0,3.0,2.5,2475,2021-05-02,4.907,213747.0,77.0
3621,S,98014,Carnation,1480000,5.0,3.0,2.75,3220,2021-05-04,0.775,33750.0,77.0
3622,S,98014,Carnation,2900000,202.0,3.0,2.5,2910,2021-05-30,49.779,2168389.0,77.0
3623,S,98014,Carnation,890000,2.0,4.0,2.5,2800,2021-05-28,0.199,8690.0,77.0
3624,S,98014,Carnation,925000,4.0,4.0,2.5,2491,2021-05-12,0.505,22004.0,77.0
3625,S,98014,Carnation,965000,3.0,4.0,2.5,2770,2021-05-15,0.5,21781.0,77.0
3626,S,98014,Carnation,1100000,1.0,5.0,2.75,3300,2021-05-29,0.192,8383.0,77.0
3627,A,98014,Carnation,900000,3.0,6.0,3.0,3690,2021-05-27,0.173,7519.0,77.0
3628,S,98014,Carnation,1116000,5.0,3.0,2.75,2510,2021-05-28,1.564,68139.0,77.0
3629,S,98014,Carnation,1900000,5.0,3.0,3.25,3710,2021-05-18,0.884,38509.0,77.0
3630,A,98014,Carnation,2157000,19.0,4.0,3.25,3973,2021-05-11,11.0,479160.0,77.0
3631,A,98014,Carnation,2940000,74.0,4.0,3.75,5742,2021-04-05,20.0,871200.0,77.0
3632,S,98014,Carnation,1175000,4.0,4.0,3.5,4060,2021-05-21,0.745,32450.0,77.0
3633,S,98014,Carnation,980000,4.0,4.0,4.0,4870,2021-05-12,10.21,444747.0,77.0
3634,A,98017,Seattle,715000,5.0,2.0,1.5,1113,2021-05-25,0.02,882.0,64.0
3635,S,98019,Duvall,850000,3.0,3.0,2.75,2240,2021-05-24,0.528,22985.0,84.0
3636,A,98019,Duvall,1649000,2.0,3.0,2.0,2519,2021-05-28,9.84,428648.0,84.0
3637,A,98019,Duvall,825000,3.0,3.0,1.75,2040,2021-05-27,4.769,207728.0,84.0
3638,A,98019,Duvall,875000,24.0,3.0,2.0,2160,2021-05-06,0.637,27743.0,84.0
3639,S,98019,Duvall,775000,5.0,3.0,1.75,1920,2021-05-28,0.322,14010.0,84.0
3640,S,98019,Duvall,795000,1.0,3.0,1.75,1530,2021-05-19,0.321,14000.0,84.0
3641,S,98019,Duvall,815000,3.0,3.0,2.0,1480,2021-05-12,0.341,14858.0,84.0
3642,S,98019,Duvall,960000,4.0,4.0,2.0,2250,2021-04-30,0.323,14089.0,84.0
3643,A,98019,Duvall,675000,1.0,3.0,2.25,2130,2021-05-29,0.11,4779.0,84.0
3644,A,98019,Duvall,682500,3.0,3.0,2.25,1440,2021-05-27,0.148,6443.0,84.0
3645,A,98019,Duvall,825000,10.0,3.0,2.25,3280,2021-05-20,4.94,215186.0,84.0
3646,S,98019,Duvall,674995,14.0,3.0,2.5,2153,2021-05-04,0.068,2961.0,84.0
3647,S,98019,Duvall,682626,0.0,3.0,2.5,2189,2021-05-07,0.066,2856.0,84.0
3648,S,98019,Duvall,683871,0.0,3.0,2.5,2189,2021-04-30,0.09,3931.0,84.0
3649,S,98019,Duvall,700500,0.0,3.0,2.5,2189,2021-04-30,0.066,2856.0,84.0
3650,S,98019,Duvall,760000,2.0,3.0,2.25,1600,2021-05-15,0.094,4080.0,84.0
3651,S,98019,Duvall,760000,2.0,3.0,3.0,1810,2021-05-15,0.086,3752.0,84.0
3652,S,98019,Duvall,787340,234.0,3.0,2.5,2153,2021-05-27,0.066,2856.0,84.0
3653,S,98019,Duvall,810000,5.0,3.0,2.5,1881,2021-05-17,0.115,5004.0,84.0
3654,S,98019,Duvall,825000,1.0,3.0,2.5,1760,2021-05-20,0.878,38265.0,84.0
3655,S,98019,Duvall,840000,3.0,3.0,2.5,1800,2021-05-25,0.145,6300.0,84.0
3656,S,98019,Duvall,855000,5.0,3.0,3.0,2190,2021-05-13,0.119,5202.0,84.0
3657,A,98019,Duvall,820000,14.0,4.0,2.5,2490,2021-05-21,0.192,8380.0,84.0
3658,A,98019,Duvall,950000,3.0,4.0,2.5,2530,2021-05-27,0.392,17058.0,84.0
3659,A,98019,Duvall,1297500,15.0,4.0,2.75,3450,2021-05-15,2.317,100938.0,84.0
3660,S,98019,Duvall,810000,7.0,4.0,2.5,2310,2021-05-13,0.22,9600.0,84.0
3661,S,98019,Duvall,835500,4.0,4.0,2.5,2100,2021-05-06,0.272,11867.0,84.0
3662,S,98019,Duvall,865000,8.0,4.0,2.75,2390,2021-05-07,0.143,6242.0,84.0
3663,S,98019,Duvall,875000,2.0,4.0,2.75,2018,2021-05-04,0.323,14057.0,84.0
3664,S,98019,Duvall,919000,4.0,4.0,2.5,2080,2021-05-20,0.324,14128.0,84.0
3665,S,98019,Duvall,920000,8.0,4.0,2.25,4420,2021-05-14,9.65,420354.0,84.0
3666,S,98019,Duvall,950000,2.0,4.0,2.5,2250,2021-05-06,1.97,85813.0,84.0
3667,S,98019,Duvall,955000,4.0,4.0,2.5,2980,2021-05-03,0.177,7700.0,84.0
3668,S,98019,Duvall,970000,5.0,4.0,2.5,2350,2021-05-20,0.321,14001.0,84.0
3669,S,98019,Duvall,975000,4.0,4.0,2.5,2580,2021-05-13,0.322,14029.0,84.0
3670,S,98019,Duvall,1006000,6.0,4.0,2.5,2400,2021-05-12,0.172,7478.0,84.0
3671,S,98019,Duvall,1020000,4.0,4.0,2.5,3208,2021-05-20,0.209,9100.0,84.0
3672,S,98019,Duvall,1050000,2.0,4.0,2.75,2413,2021-05-24,0.425,18523.0,84.0
3673,S,98019,Duvall,1250000,12.0,4.0,2.5,2730,2021-05-28,0.456,19877.0,84.0
3674,S,98019,Duvall,980000,4.0,5.0,2.5,2669,2021-04-30,0.212,9216.0,84.0
3675,S,98019,Duvall,990000,4.0,5.0,2.75,2910,2021-05-27,0.189,8233.0,84.0
3676,S,98019,Duvall,1000000,2.0,5.0,2.5,2850,2021-05-11,0.139,6073.0,84.0
3677,S,98019,Duvall,1220000,8.0,4.0,3.75,2775,2021-04-30,4.593,200091.0,84.0
