,Status,ZipCode,City,Price,Days_on_market,Beds,Baths,Sqft,Date,Acres,Lot_sqft,Liv_index
2125,S,98115,Seattle,1210000,5,3,2.75,2610,5/14/2021,0.141,6138,64
2126,A,98115,Seattle,1335000,18,4,2.75,2760,5/12/2021,0.152,6600,64
2127,A,98115,Seattle,1349000,16,4,2.75,2720,5/25/2021,0.125,5457,64
2128,S,98115,Seattle,1075000,5,4,2.5,2260,5/3/2021,0.15,6540,64
2129,S,98115,Seattle,1100000,5,4,2.25,1990,5/14/2021,0.125,5454,64
2130,S,98115,Seattle,1115000,6,4,2.75,2180,5/13/2021,0.124,5400,64
2131,S,98115,Seattle,1150000,6,4,2.75,2460,5/26/2021,0.152,6621,64
2132,S,98115,Seattle,1151000,5,4,3,1990,5/1/2021,0.146,6380,64
2133,S,98115,Seattle,1250000,5,4,2.75,2150,5/21/2021,0.14,6120,64
2134,S,98008,Bellevue,1050000,4,5,1.75,2570,5/20/2021,0.169,7358,83
2135,S,98115,Seattle,1400000,7,4,2.5,2570,5/27/2021,0.108,4700,64
2136,S,98115,Seattle,1432000,6,4,2.5,2850,5/7/2021,0.07,3060,64
2137,S,98115,Seattle,1600000,13,4,3,2770,5/11/2021,0.124,5398,64
2138,S,98115,Seattle,1628000,5,4,2.75,2685,5/14/2021,0.115,5000,64
2139,S,98115,Seattle,1725000,5,4,3,2540,5/4/2021,0.158,6901,64
2140,A,98115,Seattle,1499999,62,5,3,3343,3/29/2021,0.092,4000,64
2141,S,98115,Seattle,1609000,5,5,2.25,3400,5/25/2021,0.14,6120,64
2142,S,98115,Seattle,1650000,7,5,2.75,3730,5/11/2021,0.163,7085,64
2143,A,98115,Seattle,1080000,15,3,3.5,1687,5/20/2021,1.527,66537,64
2144,S,98115,Seattle,1375000,2,3,3.25,2984,5/6/2021,0.129,5610,64
2145,A,98008,Bellevue,685000,5,3,2.5,1600,5/25/2021,0.027,1196,83
2146,A,98115,Seattle,2199999,9,4,3.75,3627,5/21/2021,0.14,6120,64
2147,S,98115,Seattle,1649995,8,4,3.25,4120,5/7/2021,0.234,10200,64
2148,S,98115,Seattle,1912500,9,4,3.25,4220,5/28/2021,0.102,4463,64
2149,A,98115,Seattle,1395000,5,5,3.5,3344,5/25/2021,0.096,4185,64
2150,S,98115,Seattle,1675000,6,5,3.5,4930,5/28/2021,0.211,9191,64
2151,S,98115,Seattle,1710000,6,5,3.25,4090,5/14/2021,0.214,9320,64
2152,S,98115,Seattle,1999950,2,5,3.25,3148,5/14/2021,0.115,5004,64
2153,S,98115,Seattle,2159950,19,5,4,3030,5/4/2021,0.133,5775,64
2154,S,98115,Seattle,2165000,6,5,3.25,3400,5/3/2021,0.114,4954,64
2155,S,98115,Seattle,2725000,7,5,3.25,4190,5/21/2021,0.146,6367,64
2156,A,98008,Bellevue,930000,4,3,2.25,1550,5/26/2021,0.21,9129,83
2157,A,98115,Seattle,950000,10,6,3.25,2800,5/21/2021,0.167,7280,64
2158,S,98115,Seattle,3000000,75,6,4,4360,5/18/2021,0.16,6970,64
2159,A,98115,Seattle,1098000,88,3,4,3340,5/20/2021,0.087,3800,64
2160,S,98115,Lake Forest Park,1555000,6,4,3.5,4650,5/13/2021,0.63,27436,82
2161,A,98116,Seattle,650000,4,2,1,870,5/26/2021,0.132,5750,64
2162,A,98116,Seattle,1650000,747,2,1,1900,10/26/2020,0.207,9020,64
2163,S,98116,Seattle,605000,6,2,1,720,5/15/2021,0.047,2063,64
2164,S,98116,Seattle,651000,6,2,1,970,5/24/2021,0.132,5750,64
2165,S,98116,Seattle,675000,7,2,1,880,5/20/2021,0.115,5000,64
2166,S,98116,Seattle,755000,4,2,1,1160,5/28/2021,0.129,5635,64
2167,S,98008,Bellevue,726000,5,3,2.25,1960,5/26/2021,0.027,1196,83
2168,S,98116,Seattle,823000,5,2,1,1520,5/19/2021,0.084,3680,64
2169,S,98116,Seattle,850000,2,3,1,1770,5/27/2021,0.124,5382,64
2170,S,98116,Seattle,1000000,4,3,1,1140,5/18/2021,0.132,5750,64
2171,A,98116,Seattle,525000,24,2,1.5,920,5/6/2021,0.01,456,64
2172,A,98116,Seattle,645000,134,2,1.5,1260,5/14/2021,0.024,1037,64
2173,S,98116,Seattle,600000,2,2,2,1030,5/15/2021,0.047,2041,64
2174,S,98116,Seattle,625000,13,2,1.5,860,5/13/2021,0.024,1059,64
2175,S,98116,Seattle,639950,4,2,2,1120,5/29/2021,0.018,780,64
2176,S,98116,Seattle,740000,5,2,1.5,830,5/20/2021,0.148,6426,64
2177,S,98116,Seattle,1050000,6,2,1.75,1780,5/7/2021,0.134,5850,64
2178,S,98008,Bellevue,965000,4,3,2.5,1540,5/13/2021,0.202,8800,83
2179,A,98116,Seattle,740000,2,3,1.75,1740,5/28/2021,0.029,1256,64
2180,A,98116,Seattle,849000,38,3,1.75,1470,5/18/2021,0.027,1175,64
2181,A,98116,Seattle,940000,1,3,1.75,2180,5/29/2021,0.132,5750,64
2182,A,98116,Seattle,949500,9,3,2,1730,5/21/2021,0.057,2500,64
2183,S,98116,Seattle,698000,14,3,1.75,1490,5/19/2021,0.031,1338,64
2184,S,98116,Seattle,732000,6,3,1.5,1420,5/20/2021,0.14,6100,64
2185,S,98116,Seattle,795000,7,3,1.75,1490,5/28/2021,0.094,4100,64
2186,S,98116,Seattle,837000,5,3,1.5,1460,5/11/2021,0.027,1165,64
2187,S,98116,Seattle,849950,10,3,1.75,1150,5/21/2021,0.115,5000,64
2188,S,98116,Seattle,995000,4,3,1.75,1780,5/1/2021,0.104,4520,64
2189,S,98008,Bellevue,975000,4,3,2.75,1890,5/18/2021,0.185,8080,83
2190,S,98116,Seattle,996000,5,3,1.75,1735,5/6/2021,0.098,4255,64
2191,S,98116,Seattle,1120000,3,3,1.75,2040,5/3/2021,0.115,5000,64
2192,A,98116,Seattle,715000,65,4,2,1490,3/30/2021,0.049,2148,64
2193,A,98116,Seattle,819000,3,4,1.75,2680,5/27/2021,0.143,6250,64
2194,A,98116,Seattle,875000,44,4,1.75,1720,4/16/2021,0.078,3400,64
2195,S,98116,Seattle,1120000,5,4,2,2580,5/12/2021,0.076,3330,64
2196,S,98116,Seattle,1400000,1,5,1.75,2300,5/20/2021,0.215,9375,64
2197,A,98116,Seattle,1399000,250,2,2.25,1640,4/30/2021,0.185,8065,64
2198,S,98116,Seattle,850000,1,2,2.25,1950,5/7/2021,0.043,1873,64
2199,A,98116,Seattle,735000,18,3,2.5,1274,5/12/2021,0.026,1147,64
2200,S,98008,Bellevue,1350000,1,3,2.25,2210,4/30/2021,0.226,9828,83
2201,A,98116,Seattle,1185000,2,3,2.5,2020,5/28/2021,0.133,5800,64
2202,S,98116,Seattle,725000,5,3,2,1600,5/20/2021,0.026,1137,64
2203,S,98116,Seattle,735000,9,3,2.5,1360,5/7/2021,0.032,1404,64
2204,S,98116,Seattle,755000,5,3,2.25,1566,5/14/2021,0.032,1415,64
2205,S,98116,Seattle,850000,7,3,2.5,1663,5/28/2021,0.035,1538,64
2206,S,98116,Seattle,925000,5,3,3,2046,5/28/2021,0.149,6510,64
2207,S,98116,Seattle,1031000,6,3,2.25,1930,5/9/2021,0.037,1600,64
2208,S,98116,Seattle,1050000,9,3,2.25,1727,5/17/2021,0.034,1462,64
2209,S,98116,Seattle,1417675,3,3,2.75,2408,4/30/2021,0.132,5750,64
2210,S,98116,Seattle,2025000,181,3,2.5,3030,5/28/2021,0.05,2199,64
2211,A,98008,Bellevue,1899000,20,4,2.5,2690,5/21/2021,0.202,8800,83
2212,A,98116,Seattle,825000,52,4,2.75,3050,4/8/2021,0.126,5499,64
2213,A,98116,Seattle,1150000,3,4,2.25,2560,5/27/2021,0.254,11050,64
2214,A,98116,Seattle,1525000,9,4,2.75,3200,5/21/2021,0.281,12233,64
2215,S,98116,Seattle,1100000,0,4,2.5,2290,5/11/2021,0.057,2500,64
2216,S,98116,Seattle,1215000,5,4,2.5,2260,5/26/2021,0.157,6832,64
2217,S,98116,Seattle,1320000,3,4,2.25,2802,5/10/2021,0.115,5005,64
2218,S,98116,Seattle,1360000,2,4,2.5,2358,5/21/2021,0.098,4250,64
2219,S,98116,Seattle,1275000,6,5,2.5,2820,5/25/2021,0.147,6400,64
2220,S,98116,Seattle,1350000,2,5,2.75,2560,5/27/2021,0.132,5750,64
2221,A,98116,Seattle,880000,17,3,3.5,1560,5/13/2021,0.05,2198,64
2222,S,98008,Bellevue,1050100,1,4,2.75,2240,5/28/2021,0.208,9055,83
2223,A,98116,Seattle,2400000,18,3,3,4560,5/12/2021,0.215,9375,64
2224,S,98116,Seattle,805000,3,3,3.25,1720,5/14/2021,0.039,1720,64
2225,S,98116,Seattle,1425000,11,3,3,2227,5/24/2021,0.086,3752,64
2226,S,98116,Seattle,1450000,0,3,3,2227,5/14/2021,0.086,3752,64
2227,S,98116,Seattle,2575000,2,3,3,3840,5/21/2021,0.138,6032,64
2228,A,98116,Seattle,1680000,9,4,3,2836,5/21/2021,0.092,4005,64
2229,A,98116,Seattle,2395000,32,4,3.75,3600,4/28/2021,0.227,9875,64
2230,A,98116,Seattle,2495000,60,4,3.5,4100,3/31/2021,0.115,5000,64
2231,S,98116,Seattle,1550000,5,4,3.25,3290,5/26/2021,0.086,3750,64
2232,S,98116,Seattle,1775000,7,4,2.75,3100,5/14/2021,0.076,3313,64
2233,S,98008,Bellevue,1122000,5,4,2.25,1930,5/6/2021,0.189,8250,83
2234,S,98116,Seattle,2300000,2,4,3,3815,5/14/2021,0.091,3960,64
2235,S,98116,Seattle,1355000,10,5,3.75,3265,5/5/2021,0.132,5750,64
2236,A,98116,Seattle,1200000,366,4,4.5,3350,5/29/2020,0.325,14164,64
2237,A,98116,Seattle,1495000,17,4,4.25,3440,5/13/2021,0.138,6000,64
2238,A,98116,Seattle,1788000,78,4,3.75,3450,3/13/2021,0.079,3450,64
2239,S,98117,Seattle,490000,9,1,0.75,360,5/17/2021,0.092,4000,64
2240,A,98117,Seattle,684900,6,2,1,870,5/27/2021,0.044,1903,64
2241,A,98117,Seattle,725000,4,2,1,1540,5/26/2021,0.091,3962,64
2242,A,98117,Seattle,775000,3,2,1,1030,5/27/2021,0.094,4100,64
2243,A,98117,Seattle,799950,4,2,1,1420,5/26/2021,0.117,5100,64
2244,S,98008,Bellevue,1220000,5,4,2.25,2117,5/28/2021,0.28,12196,83
2245,S,98117,Seattle,635000,5,2,1,730,5/21/2021,0.069,2999,64
2246,S,98117,Seattle,765000,5,2,1,1170,5/18/2021,0.063,2750,64
2247,S,98117,Seattle,850000,1,2,1,1290,5/7/2021,0.118,5120,64
2248,S,98117,Seattle,983000,1,2,1,1800,5/4/2021,0.064,2800,64
2249,S,98117,Seattle,750000,2,3,1,2270,5/13/2021,0.168,7308,64
2250,S,98117,Seattle,767500,7,3,1,1960,5/11/2021,0.087,3800,64
2251,S,98117,Seattle,820000,4,3,1,1020,5/21/2021,0.174,7560,64
2252,S,98117,Seattle,910000,5,3,1,1503,5/4/2021,0.115,5000,64
2253,S,98117,Seattle,1060000,6,3,1,1960,5/20/2021,0.088,3840,64
2254,A,98117,Seattle,789980,10,4,1,2220,5/27/2021,0.079,3440,64
2255,S,98008,Bellevue,1352000,5,4,2.25,2170,5/19/2021,0.247,10780,83
2256,S,98117,Seattle,1330000,5,4,1.75,2040,5/17/2021,0.115,5000,64
2257,A,98117,Seattle,565000,17,2,1.75,916,5/13/2021,0.011,486,64
2258,A,98117,Seattle,569950,9,2,1.5,873,5/21/2021,0.009,402,64
2259,A,98117,Seattle,599000,23,2,2,1195,5/7/2021,0.027,1195,64
2260,A,98117,Seattle,599950,9,2,1.75,976,5/21/2021,0.013,555,64
2261,A,98117,Seattle,659950,31,2,1.75,1059,4/29/2021,0.026,1112,64
2262,A,98117,Seattle,749950,18,2,2,1312,5/12/2021,0.025,1090,64
2263,A,98117,Seattle,789950,37,2,2,1586,4/23/2021,0.017,720,64
2264,S,98117,Seattle,540000,10,2,1.5,998,5/17/2021,0.021,904,64
2265,S,98117,Seattle,670000,11,2,1.75,1112,5/20/2021,0.017,741,64
2266,S,98008,Bellevue,1710000,5,4,3,2730,5/25/2021,0.182,7944,83
2267,S,98117,Seattle,670000,124,2,1.75,1250,5/15/2021,0.026,1148,64
2268,S,98117,Seattle,675000,16,2,1.75,1162,5/2/2021,0.022,937,64
2269,S,98117,Seattle,688888,12,2,1.75,1158,5/24/2021,0.014,619,64
2270,S,98117,Seattle,725000,6,2,1.75,1100,5/24/2021,0.041,1800,64
2271,S,98117,Seattle,754000,14,2,1.75,1640,5/21/2021,0.097,4213,64
2272,S,98117,Seattle,846200,6,2,1.75,1700,5/4/2021,0.115,5000,64
2273,S,98117,Seattle,1009000,7,2,1.5,1380,5/28/2021,0.099,4301,64
2274,A,98117,Seattle,910000,4,3,1.5,1690,5/26/2021,0.138,6030,64
2275,S,98117,Seattle,783000,4,3,1.5,1184,5/19/2021,0.116,5046,64
2276,S,98117,Seattle,835000,2,3,1.75,1370,5/4/2021,0.028,1225,64
2277,S,98008,Bellevue,2950000,5,4,2.5,4120,5/21/2021,0.687,29915,83
2278,S,98117,Seattle,840000,11,3,1.75,1520,5/2/2021,0.138,6000,64
2279,S,98117,Seattle,850000,25,3,2,1720,4/30/2021,0.186,8100,64
2280,S,98117,Seattle,875000,6,3,1.75,1960,5/28/2021,0.106,4600,64
2281,S,98117,Seattle,885000,7,3,1.75,1770,5/28/2021,0.089,3880,64
2282,S,98117,Seattle,885000,11,3,1.5,2420,5/6/2021,0.066,2891,64
2283,S,98117,Seattle,900000,7,3,1.75,1860,5/19/2021,0.119,5200,64
2284,S,98117,Seattle,963000,7,3,1.75,1600,5/12/2021,0.092,4007,64
2285,S,98117,Seattle,989000,6,3,1.75,1270,5/27/2021,0.427,18600,64
2286,S,98117,Seattle,995000,4,3,1.5,2040,5/13/2021,0.092,4000,64
2287,S,98117,Seattle,1010000,5,3,1.5,1760,5/14/2021,0.115,5000,64
2288,S,98008,Bellevue,925000,6,5,3,1790,5/25/2021,0.21,9169,83
2289,S,98117,Seattle,1051500,6,3,1.5,2280,5/24/2021,0.115,5000,64
2290,S,98117,Seattle,1095000,5,3,1.75,2000,5/13/2021,0.155,6750,64
2291,S,98117,Seattle,1115000,6,3,1.75,2163,5/17/2021,0.073,3200,64
2292,S,98117,Seattle,1150000,5,3,1.5,2080,5/3/2021,0.154,6706,64
2293,S,98117,Seattle,1200000,4,3,2,2440,5/5/2021,0.115,5000,64
2294,S,98117,Seattle,1210000,6,3,1.75,2071,5/13/2021,0.095,4150,64
2295,S,98117,Seattle,1267000,6,3,2,3130,5/26/2021,0.117,5100,64
2296,S,98117,Seattle,1326250,5,3,1.75,2410,5/16/2021,0.103,4500,64
2297,S,98117,Seattle,2210000,3,3,1.75,2080,5/27/2021,0.258,11250,64
2298,A,98117,Seattle,958000,3,4,1.75,2740,5/27/2021,0.11,4800,64
2299,S,98008,Bellevue,1000000,11,5,2.25,2720,5/14/2021,0.33,14374,83
2300,S,98117,Seattle,957525,6,4,1.75,2090,5/4/2021,0.117,5100,64
2301,S,98117,Seattle,964000,6,4,1.75,1356,5/19/2021,0.14,6080,64
2302,S,98117,Seattle,1076000,6,4,1.75,2040,5/27/2021,0.115,5000,64
2303,S,98117,Seattle,1250000,6,4,1.75,2760,5/18/2021,0.139,6048,64
2304,S,98117,Seattle,1260000,5,4,2,2060,5/21/2021,0.115,5000,64
2305,S,98117,Seattle,1274500,7,4,1.75,2310,5/13/2021,0.115,5000,64
2306,S,98117,Seattle,1430000,5,4,1.75,2400,5/25/2021,0.104,4520,64
2307,S,98117,Seattle,700000,5,2,2.25,1130,5/27/2021,0.028,1221,64
2308,A,98117,Seattle,749000,25,3,2.5,1270,5/6/2021,0.031,1364,64
2309,A,98117,Seattle,899950,5,3,2.5,1573,5/15/2021,0.021,923,64
2310,S,98008,Bellevue,1170000,5,5,2.75,2330,5/14/2021,0.221,9605,83
2311,A,98117,Seattle,956950,101,3,2.5,1503,4/6/2021,0.046,1983,64
2312,A,98117,Seattle,965500,9,3,2.75,1843,5/22/2021,0.023,1000,64
2313,A,98117,Seattle,1695000,5,3,2.5,2546,5/25/2021,0.114,4965,64
2314,S,98117,Seattle,737500,5,3,2.25,1280,5/26/2021,0.03,1290,64
2315,S,98117,Seattle,799850,11,3,2.25,1490,5/19/2021,0.017,758,64
2316,S,98117,Seattle,800000,0,3,2.25,1311,5/26/2021,0.029,1256,64
2317,S,98117,Seattle,889950,5,3,2.25,1766,5/20/2021,0.032,1379,64
2318,S,98117,Seattle,965000,5,3,2.25,1609,5/6/2021,0.041,1773,64
2319,S,98117,Seattle,1060000,5,3,2.5,1860,5/19/2021,0.088,3825,64
2320,S,98117,Seattle,1095000,0,3,2.5,1658,5/18/2021,0.078,3385,64
2321,S,98008,Bellevue,4050000,13,5,2.75,3890,5/20/2021,0.354,15436,83
2322,S,98117,Seattle,1100000,3,3,2.25,2440,5/28/2021,0.115,5000,64
2323,S,98117,Seattle,1150000,7,3,2.75,2230,5/12/2021,0.076,3325,64
2324,S,98117,Seattle,1160000,5,3,2.75,2310,5/18/2021,0.168,7323,64
2325,S,98117,Seattle,1457500,6,3,2.25,2280,5/12/2021,0.175,7623,64
2326,S,98117,Seattle,965000,6,4,2.25,2020,5/4/2021,0.117,5100,64
2327,S,98117,Seattle,998000,30,4,2.5,2400,5/18/2021,0.129,5625,64
2328,S,98117,Seattle,1025000,0,4,2.25,1868,5/19/2021,0.046,1998,64
2329,S,98117,Seattle,1025000,7,4,2.25,1783,5/19/2021,0.032,1407,64
2330,S,98117,Seattle,1205000,7,4,2.75,2240,5/20/2021,0.115,5000,64
2331,S,98117,Seattle,1320000,6,4,2.75,2330,5/25/2021,0.098,4260,64
2332,S,98008,Bellevue,1775000,3,6,2.5,3560,5/26/2021,0.254,11060,83
2333,S,98117,Seattle,1439000,5,4,3,3660,5/28/2021,0.115,5017,64
2334,S,98117,Seattle,1481000,6,4,2.25,3060,4/30/2021,0.119,5200,64
2335,S,98117,Seattle,1600000,13,4,2.75,3716,5/13/2021,0.18,7832,64
2336,S,98117,Seattle,1535970,5,5,2.5,2960,5/19/2021,0.115,5000,64
2337,A,98117,Seattle,1998000,4,3,3,3310,5/26/2021,0.135,5880,64
2338,A,98117,Seattle,1999000,23,3,3.5,2040,5/7/2021,0.054,2335,64
2339,S,98117,Seattle,715000,6,3,3.25,1460,5/14/2021,0.027,1180,64
2340,S,98117,Seattle,758000,5,3,3.5,1522,5/24/2021,0.029,1255,64
2341,S,98117,Seattle,899950,11,3,3.25,1540,5/28/2021,0.031,1363,64
2342,S,98117,Seattle,949000,0,3,3.25,1815,5/27/2021,0.03,1312,64
2343,S,98008,Bellevue,1130000,4,3,3,2087,5/5/2021,7.76,338017,83
2344,S,98117,Seattle,985000,1,3,3.25,1815,5/26/2021,0.038,1638,64
2345,S,98117,Seattle,1250000,4,4,3.5,2380,5/2/2021,0.132,5760,64
2346,S,98117,Seattle,1450000,4,4,3.25,2690,5/29/2021,0.115,5000,64
2347,S,98117,Seattle,1917500,7,4,3.5,3240,5/10/2021,0.117,5100,64
2348,S,98117,Seattle,2200000,2,4,3.5,4200,5/22/2021,0.11,4800,64
2349,S,98117,Seattle,2800000,1,4,3.25,3977,5/24/2021,0.12,5225,64
2350,S,98117,Seattle,1500000,5,5,3.25,3120,5/24/2021,0.116,5046,64
2351,S,98117,Seattle,2265000,3,5,3.5,3631,5/11/2021,0.116,5057,64
2352,S,98117,Seattle,3465000,12,5,4.5,4480,5/20/2021,0.196,8526,64
2353,A,98117,Seattle,2448500,9,7,5,4546,5/21/2021,0.131,5715,64
2354,S,98008,Bellevue,3272500,6,3,3.5,3850,5/13/2021,0.224,9738,83
2355,A,98117,Seattle,1800000,37,10,9,3152,4/23/2021,0.044,1931,64
2356,S,98118,Seattle,660000,37,4,3.5,2370,5/21/2021,0.089,3868,64
2357,A,98118,Seattle,509000,9,0,0,400,5/21/2021,0.055,2385,64
2358,S,98118,Seattle,635000,4,2,1,1370,5/5/2021,0.121,5250,64
2359,A,98118,Seattle,579950,109,1,0.75,1008,5/26/2021,0.015,638,64
2360,A,98118,Seattle,399950,11,2,1,610,5/19/2021,0.114,4975,64
2361,A,98118,Seattle,624000,3,2,1,700,5/27/2021,0.104,4543,64
2362,A,98118,Seattle,1550000,3,2,1,980,5/27/2021,0.42,18303,64
2363,S,98118,Seattle,571000,5,2,1,820,5/14/2021,0.115,5000,64
2364,S,98118,Seattle,645000,5,2,1,1440,5/15/2021,0.106,4600,64
2365,S,98008,Bellevue,2350000,6,4,3.25,2990,5/26/2021,0.115,5000,83
2366,S,98118,Seattle,665000,5,2,1,880,5/6/2021,0.09,3902,64
2367,S,98118,Seattle,800000,6,2,1,860,5/15/2021,0.112,4880,64
2368,S,98118,Seattle,452000,107,3,0.75,890,5/26/2021,0.129,5625,64
2369,S,98118,Seattle,615000,6,3,1,950,5/12/2021,0.114,4980,64
2370,S,98118,Seattle,656000,6,3,1,1450,5/7/2021,0.071,3090,64
2371,S,98118,Seattle,782001,5,3,1,1320,5/21/2021,0.109,4758,64
2372,S,98118,Seattle,837000,3,3,1,1580,5/27/2021,0.07,3060,64
2373,A,98118,Seattle,598000,15,2,1.75,1700,5/15/2021,0.109,4750,64
2374,A,98118,Seattle,610900,16,2,1.5,959,5/14/2021,0,1,64
2375,A,98118,Seattle,646900,16,2,1.75,1005,5/14/2021,0,1,64
2376,S,98008,Bellevue,4300000,1,4,3.25,4250,5/26/2021,0.285,12400,83
2377,A,98118,Seattle,649950,35,2,1.5,1494,5/21/2021,0.013,588,64
2378,A,98118,Seattle,675000,53,2,1.5,1450,4/7/2021,0.018,777,64
2379,A,98118,Seattle,679900,131,2,1.75,1349,2/22/2021,0,1,64
2380,A,98118,Seattle,1700000,17,2,2,1390,5/13/2021,0.228,9923,64
2381,S,98118,Seattle,499500,5,2,1.75,1480,5/18/2021,0.071,3090,64
2382,S,98118,Seattle,650000,4,2,2,2620,5/11/2021,0.108,4700,64
2383,A,98118,Seattle,519950,12,3,2,1558,5/26/2021,0.024,1053,64
2384,A,98118,Seattle,650000,13,3,1.75,1540,5/17/2021,0.085,3700,64
2385,A,98118,Seattle,729000,139,3,1.75,1402,4/11/2021,0.02,868,64
2386,A,98118,Seattle,729950,77,3,1.75,1514,3/14/2021,0.024,1045,64
2387,S,98008,Bellevue,1635000,4,5,3.5,3420,5/17/2021,0.193,8400,83
2388,S,98118,Seattle,409000,201,3,1.5,1200,5/24/2021,0.063,2765,64
2389,S,98118,Seattle,549950,89,3,1.75,980,5/4/2021,0.085,3700,64
2390,S,98118,Seattle,735000,19,3,1.75,1500,5/15/2021,0.032,1409,64
2391,S,98118,Seattle,771000,4,3,1.75,1940,5/19/2021,0.121,5250,64
2392,S,98118,Seattle,850000,5,3,1.75,2320,5/26/2021,0.089,3885,64
2393,S,98118,Seattle,860000,8,3,1.75,1530,5/14/2021,0.121,5290,64
2394,S,98118,Seattle,880000,5,3,1.5,1958,5/28/2021,0.155,6750,64
2395,S,98118,Seattle,900000,8,3,2,1950,5/4/2021,0.148,6428,64
2396,S,98118,Seattle,917000,6,3,2,1280,5/14/2021,0.157,6850,64
2397,A,98118,Seattle,439950,93,4,1.5,2190,2/26/2021,0.069,3000,64
2398,S,98008,Bellevue,1800000,3,5,3.5,3590,5/11/2021,0.289,12568,83
2399,A,98118,Seattle,635000,2,4,1.75,1700,5/29/2021,0.138,6000,64
2400,A,98118,Seattle,850000,16,4,1.5,2350,5/14/2021,0.189,8250,64
2401,A,98118,Seattle,995000,27,4,2,2060,5/11/2021,0,1,64
2402,S,98118,Seattle,705000,5,4,1.5,1200,5/19/2021,0.114,4968,64
2403,S,98118,Seattle,990000,4,4,1.75,2560,5/7/2021,0.135,5876,64
2404,S,98118,Seattle,1121000,4,4,2,2020,5/24/2021,0.118,5150,64
2405,S,98118,Seattle,1357000,5,4,1.75,2540,5/25/2021,0.161,7000,64
2406,A,98118,Seattle,750000,134,5,1.75,1560,2/5/2021,0.121,5292,64
2407,S,98118,Seattle,905832,4,6,1.75,2080,5/1/2021,0.129,5613,64
2408,A,98118,Seattle,785000,3,4,2.5,2620,5/27/2021,0.138,6000,64
2409,S,98010,Black Diamond,385000,4,1,0,670,5/18/2021,0.348,15152,71
2410,A,98118,Seattle,1699999,165,4,2.5,2460,12/17/2020,0.334,14555,64
2411,A,98118,Seattle,699950,25,3,2.5,1349,5/5/2021,0.211,9180,64
2412,S,98118,Seattle,565000,36,3,2.5,1539,5/20/2021,0.047,2045,64
2413,S,98118,Seattle,700000,3,3,2.25,1570,5/26/2021,0.103,4500,64
2414,S,98118,Seattle,900000,6,3,2.5,1640,5/10/2021,0.121,5250,64
2415,S,98118,Seattle,1240000,6,3,2.5,2810,5/5/2021,0.165,7197,64
2416,A,98118,Seattle,735000,4,4,2.5,1400,5/27/2021,0.211,9180,64
2417,A,98118,Seattle,1254950,24,4,3,3460,5/6/2021,0.156,6780,64
2418,S,98118,Seattle,589950,55,4,2.75,1596,5/27/2021,0.033,1431,64
2419,S,98118,Seattle,609550,0,4,2.75,1596,5/28/2021,0.033,1431,64
2420,S,98010,Black Diamond,170000,76,2,0.75,660,5/26/2021,0.455,19800,71
2421,S,98118,Seattle,609950,24,4,2.75,1596,5/20/2021,0.033,1431,64
2422,S,98118,Seattle,858950,79,4,3,2188,5/7/2021,0.021,904,64
2423,S,98118,Seattle,1025000,7,4,2.5,2880,5/13/2021,0.144,6271,64
2424,S,98118,Seattle,1100000,7,4,2.5,2020,5/25/2021,0.142,6180,64
2425,S,98118,Seattle,1130000,5,4,3,2700,5/27/2021,0.195,8475,64
2426,S,98118,Seattle,1590000,7,4,2,3170,5/27/2021,0.183,7950,64
2427,S,98118,Seattle,1955000,4,4,2.5,2940,5/28/2021,0.118,5160,64
2428,A,98118,Seattle,679000,9,5,3,2000,5/21/2021,0.097,4233,64
2429,A,98118,Seattle,850000,4,5,2.25,2560,5/26/2021,0.118,5150,64
2430,A,98118,Seattle,999000,59,5,3,2798,4/1/2021,0.116,5061,64
2431,A,98010,Black Diamond,389950,3,3,1,1010,5/27/2021,0.19,8275,71
2432,S,98118,Seattle,800000,10,5,2.75,2550,5/4/2021,0.19,8273,64
2433,A,98118,Seattle,715000,59,6,2.75,3300,4/1/2021,0.165,7208,64
2434,A,98118,Seattle,1050000,21,6,2.75,3258,5/30/2021,0.169,7353,64
2435,A,98118,Seattle,644000,10,3,3,1900,5/20/2021,0.045,1980,64
2436,A,98118,Seattle,750000,11,3,3,2003,5/19/2021,0.06,2593,64
2437,S,98118,Seattle,625000,14,3,3.25,1630,5/14/2021,0.042,1832,64
2438,S,98118,Seattle,699995,26,3,3,1670,5/11/2021,0.03,1321,64
2439,A,98118,Seattle,1099000,10,4,3.5,3680,5/20/2021,0.123,5373,64
2440,S,98118,Seattle,1125000,92,4,3.5,4600,5/14/2021,0.195,8475,64
2441,S,98118,Seattle,1520000,2,4,3.25,2760,5/26/2021,0.328,14279,64
2442,A,98010,Black Diamond,499990,32,2,2,1536,4/28/2021,0.86,37461,71
2443,A,98118,Seattle,1024500,26,5,3.5,3029,4/1/2021,0.122,5323,64
2444,A,98118,Seattle,1044500,26,5,3.5,3007,4/1/2021,0.132,5760,64
2445,A,98118,Seattle,1500000,2,5,3.75,2980,5/28/2021,0.082,3586,64
2446,S,98118,Seattle,745000,4,5,3.25,2110,5/17/2021,0.121,5260,64
2447,S,98118,Seattle,1455000,10,5,3.75,2870,5/19/2021,0.275,11972,64
2448,A,98118,Seattle,4998000,88,6,3.5,5320,3/3/2021,1.359,59199,64
2449,A,98118,Seattle,3395000,100,4,4.25,7320,2/19/2021,0.569,24798,64
